Race,IFNG,CCL4,IL33,PDL2,CD3,ICOSLG,MSH2,RAD52,PRKCD,DNArepair,CD274,IFNB1,PDCD1,B2M,IFNAR1,JAK1,TYK2,TLR3,TLR9,TNFRSF4,IL15,TIGIT,GZMA,ATM,BCL6,BRCA1,BRCA2,CD163,CD19,CD40,CD86,CXCL9,CXCR5,EZH2,HLA-DRA,ICAM1,IDO1,IL6,ITGAM,ITGAX,NFKB2,NOS2,PECAM1,STAT3,TNF,VCAM1,HLA-E,CTLA4,GZMB,PRF1,GNLY,HLA-A,HLA-B,HLA-C,IFNGR1,IFNGR2,STAT1,IRF1,PSMB9,ICAM2,ICAM3,ICAM4,ICAM5,CCR5,CCL3,CCL5,CXCL10,CXCL11,IL7R,CYBB,HLA-DQA1,HLA-DMA,CD84,HLA-DPA1,HLA-DQB1,CD4,CD3D,CD3G,PTPRC,CD2,CD96,CD3E,HLA-F,HLA-G,CD1C,HAVCR2,SH2D1A,TNFRSF17,MS4A1,C10orf54,FLT3LG,CD68,FOXP3,KIR2DL1,KIR2DL3,NCR3LG1,RAD1,MSH6,MLH1,PALB2,PMS2,ATR,CHEK1,CHEK2,FANCF,RAD51,MDC1,PARP1,IL2RA,CXCR3,CXCR6,SIGLEC7,CD276,VTCN1,HHLA2,CD8A,CD8B,KLRC2,NCR1,KLRK1
White (Non-Hispanic),-0.306452315,0.054167868,0.019963275,0.124705184,0.003741442,0.214080632,0.254047654,0.394377121,0.975967887,-0.171931974,-0.105570203,-0.419224263,0.163762884,1.544645086,1.099229629,0.675559468,0.100257472,0.210901053,0.042408108,-0.020225378,-0.210853367,-0.078689369,0.298190283,0.541892045,0.763021994,-0.019852004,-0.176585423,0.300636587,-0.101968428,0.022945525,0.073985001,0.559191422,-0.337529524,0.131463812,2.131420203,0.10130494,0.165389648,-0.111798502,-0.049078063,0.185140886,0.171954815,-0.13705731,0.347285066,1.467730113,-0.085335064,0.027258764,0.890028179,-0.015779162,0.186530732,0.1080897,-0.078504405,0.803150239,0.97348316,1.024460494,0.767136677,0.707027628,1.257690444,0.320540656,0.299281378,0.101299607,0.186681806,-0.549339077,-0.289839415,0.282876858,0.13040131,0.691727882,0.883809964,0.420827203,0.427911347,0.243733483,0.900454449,0.274111123,0.168598849,0.76199985,0.26708125,0.207839286,0.250236945,0.003741442,0.481994195,0.261945106,0.185967715,-0.001373132,0.394770924,0.04832135,0.028857285,0.001197601,-0.161393067,-0.289508651,-0.095411023,0.165755796,0.166575674,1.231222306,0.140975507,-0.309423684,-0.227703029,-0.099335315,0.788727324,0.507080321,0.557138144,0.246561536,0.666151098,0.55846008,-0.043102356,0.003787056,0.165971607,-0.079165493,0.361756474,0.439736889,-0.11490857,-0.13325815,0.077293249,-0.018688316,0.647513028,0.121453913,-0.200377968,-0.003084269,0.170773298,-0.12481981,-0.034600626,0.115194492
White (Non-Hispanic),-0.235973463,0.107731,0.122383976,-0.012100123,-0.071315169,0.284346266,0.208701201,0.396187034,0.821634454,-0.141545549,-0.058473726,-0.295738478,0.108955203,1.500330288,0.867301188,0.527961733,0.176518801,0.11329305,-0.063797409,-0.146756472,-0.235943716,-0.121983758,0.378446431,0.641563052,0.515739106,0.042814602,-0.146177974,-0.019199091,-0.19189691,-0.010935939,-0.02863026,0.166463394,-0.263609257,0.040313031,1.524033348,-0.012501321,-0.057422797,-0.104929992,-0.090117328,0.063950813,0.230437478,-0.174181804,0.320779527,1.307738528,-0.176874692,0.079831348,0.652284132,-0.065153306,0.176074618,0.088697295,-0.108289449,0.605503244,0.527909875,0.730792728,0.54252737,0.767872155,0.922945325,0.235848334,0.115051999,-0.014341795,0.121257674,-0.527687448,-0.37205694,0.175068672,0.119116461,1.042998917,0.107521042,0.013017043,0.104283272,0.153959395,0.528630661,0.05765419,0.041733592,0.133653634,0.473136582,0.166101844,0.157791113,-0.071315169,0.367993549,0.164297492,0.065412205,0.158277167,0.159303654,-0.029891069,0.085093787,-0.007347851,-0.117014534,-0.256010139,-0.077389188,0.094373779,0.032197711,0.880405401,0.070984954,-0.260879197,-0.219220568,-0.002158773,0.697291995,0.57000611,0.467800685,0.282734199,0.555260164,0.479368334,0.063573618,0.10719298,0.087002359,-0.099294758,0.262972148,0.345235237,-0.117312952,-0.213557545,0.072584775,0.046830457,0.746120948,0.002683125,-0.133857575,-0.038744049,0.218475674,-0.069587305,0.024165138,0.06126192
White (Non-Hispanic),-0.21627644,-0.005822993,0.027055234,0.249217158,-0.050653371,0.203418577,0.151859424,0.339416693,0.706348501,-0.41026548,0.010490762,-0.242090585,0.150217445,1.472666781,0.577305945,0.613830176,0.040752003,0.189119989,0.114535328,0.045315833,-0.186804618,-0.052026981,0.326086327,0.407933896,0.701878151,-0.020349782,-0.112099598,0.209712383,-0.096949078,0.023682028,0.005066099,-0.06451706,-0.206288858,0.150774442,1.80721413,0.072049473,0.037947525,-0.081017742,-0.004174148,0.220778861,0.181506307,-0.107515897,0.357162829,1.359694985,-0.163563413,0.154741371,0.701894401,0.017911415,0.287608608,0.193461616,-0.009753448,0.875045726,0.86187206,1.050131318,0.615182581,0.528541403,0.854443688,0.201677509,0.312292512,0.138206234,0.064760545,-0.382172822,-0.233078241,0.244524456,0.053903983,0.690065493,-0.026811541,-0.142921892,0.349019556,0.185516698,0.65751592,0.164590977,0.193977609,0.820319725,0.365982634,0.113695978,0.112430757,-0.050653371,0.413683108,0.123941295,0.260889068,0.012921207,0.322490603,0.071535026,0.058317636,-0.000844531,-0.188518156,-0.228416737,-0.07232538,0.174654847,0.206554024,0.983276821,-0.02827553,-0.181917918,-0.128135113,-0.120226561,0.633370355,0.446232361,0.318324698,0.162843407,0.418101079,0.347702973,-0.129204864,0.042783531,-0.03736439,0.076434187,0.241121079,0.305828075,-0.095190917,-0.143717771,0.157788988,0.093636997,0.464125552,0.133165488,-0.092557153,0.039796798,0.190359525,-0.144711503,0.010430683,0.034902985
White (Non-Hispanic),-0.073946777,0.296874384,0.237132538,0.285251316,0.14041955,0.219646196,0.018937703,0.317727448,0.239390561,-0.408065634,-0.014565999,-0.383804745,0.139814369,1.34435242,0.399125644,0.311567975,0.086169946,0.055203187,-0.060371377,-0.077891571,-0.135514463,-0.125836321,0.284447617,0.290194307,0.426170535,-0.094212937,-0.052605515,0.125056295,-0.065019244,0.034710739,0.093977154,0.434315263,-0.135976116,0.057683685,1.721236716,0.185913544,0.06989353,0.112319002,-0.053719941,0.229469372,0.061575549,-0.12814363,0.31730441,1.114523044,-0.043438365,0.224545028,0.523274653,0.125261077,0.083726199,-0.065440031,-0.054672673,0.426492126,0.523853415,0.326401829,0.104587084,0.393710682,0.858080448,0.165936007,0.380163893,0.058283041,0.171323291,-0.620874182,-0.33846009,0.475054173,0.513222552,1.287234509,0.424897189,0.009982715,0.096280115,0.490376576,0.572096994,0.037334161,-0.011116438,0.405098222,0.355795604,0.118127677,0.32351076,0.14041955,0.310562817,0.359348143,0.385638172,0.202829739,0.149273355,-0.079410149,0.195580102,-0.03569908,0.013575184,-0.068567029,-0.017767706,0.070956955,0.066545002,1.536098548,-0.056129346,-0.254571655,-0.192369865,-0.026514428,0.4257675,0.168687602,0.071735535,0.217724738,0.152927563,0.140288755,-0.01644396,-0.062343875,-0.012654728,-0.18950317,0.045195132,0.074608198,-0.113322649,-0.267329127,0.072626192,0.152458061,0.225056,0.137203557,-0.116235468,-0.031085254,0.118105405,0.042722834,-0.111498936,0.051532622
White (Non-Hispanic),0.031632123,0.407723777,0.198664651,0.123221281,0.151583139,0.272795992,0.107694819,0.135232767,0.204311568,-0.84157937,-0.050792935,-0.033786572,0.235363439,1.608907235,0.543359373,0.362246258,0.00481714,0.225840121,0.246493861,0.230143931,-0.165245,0.005449709,0.471937266,0.165694541,0.610015016,0.067633768,-0.076065348,0.186571092,-0.056541486,-0.016796067,-0.061735262,0.505834913,-0.087770864,0.019980462,2.721560874,0.14196645,0.117378656,-0.03043007,-0.008627317,0.172322257,0.229964927,-0.084245549,0.212606978,1.197999339,-0.210995619,0.296003869,0.836573861,0.074519528,0.328143698,0.126687914,-0.032279198,0.550808549,0.61697824,1.049520684,0.464831355,0.562753062,0.537299632,0.528195481,0.433058352,0.172314004,0.301833608,-0.270947158,-0.141654569,0.160375165,0.55974363,0.752972252,0.804730033,-0.157998289,0.323412047,0.292723519,0.810157234,0.388016049,0.185223449,0.665127519,1.034938501,0.090218509,0.083952545,0.151583139,0.427190097,0.244405616,0.196978179,0.238236599,0.120828973,0.154684225,0.140902932,0.054337038,0.021516136,-0.011379446,-0.007591362,0.203878144,0.080879553,1.208819681,-0.040521065,-0.138040509,-0.126938478,-0.097570959,0.732344974,0.198042653,0.229503732,0.100978366,0.276997848,0.287086019,-0.053930647,0.056557431,-0.072399404,-0.08696937,0.040495885,0.122756718,-0.005395223,-0.234772687,0.190329599,0.144156664,0.308442487,0.139384801,-0.015049099,0.032848813,0.261669228,-0.003767787,0.082177881,0.123602334
White (Non-Hispanic),-0.131583373,0.250286321,0.388816598,0.252351782,-0.006929148,0.197130822,0.200269837,0.445985949,0.76981031,-0.342514612,-0.053290581,-0.108424916,0.11833879,1.279320407,0.795687059,0.587296415,0.159725954,0.223490352,0.078678862,-0.075738866,-0.131800048,-0.020340881,0.198476085,0.509931697,0.548035483,0.047003025,-0.148650572,0.021102993,0.005108847,0.032320873,0.107740448,0.069333037,-0.198094978,0.024190933,1.95942638,-0.020965892,-0.07610097,0.125783195,0.022696875,0.074932382,0.187210739,-0.02690681,0.434914552,1.102732061,-0.103129843,0.28874235,0.801633687,-0.11087441,0.236012913,0.083683786,-0.079606328,0.65759759,0.568810944,0.899196548,0.279051049,0.655916507,0.816301129,0.221862339,0.183002335,0.238841135,0.202326139,-0.332921353,-0.133855102,0.302566297,0.518242494,0.924602309,-0.108372003,-0.168405383,0.150331331,0.352646974,0.851469951,0.097499167,0.034615387,0.714396291,0.82743326,0.250495848,-0.000331548,-0.006929148,0.195243227,0.103259075,0.112834089,0.077411338,0.214145682,-0.024410035,0.031558623,0.029311573,-0.095452941,-0.125957579,-0.027153652,0.282840178,0.227558324,1.245821733,0.080715759,-0.208510358,-0.12665564,-0.09320292,0.769685167,0.45913201,0.511700648,0.260664021,0.35867436,0.336685808,0.013706498,0.041801123,-0.020544857,0.12591324,0.267733495,0.341211715,-0.082826394,-0.20005669,0.001497723,0.112593022,0.525963796,0.034432133,-0.156297024,0.090139265,0.237603685,0.027741055,-0.024209933,-0.025686362
White (Non-Hispanic),-0.222540837,0.072655333,-0.065459843,-0.012927278,-0.104214261,0.152617918,0.463869126,0.42751104,1.43180104,0.218030418,-0.145151503,-0.259661652,0.044909801,1.023347626,0.694506058,0.623373324,0.215506894,0.226054514,0.019459773,-0.277635596,-0.265406924,-0.173726252,0.115664785,0.760136871,0.834952376,-0.022040387,-0.156188279,0.122503778,-0.142482552,-0.044685841,-0.107942063,0.153760457,-0.254182761,0.165258601,1.052598927,0.302195973,-0.025225536,-0.263005438,-0.102287859,0.030514088,0.223002003,-0.209518691,0.214184132,1.214780289,-0.142193606,0.064811466,0.551048671,-0.042268781,0.160354429,0.012589878,-0.272656038,0.509204615,0.686039533,0.901595675,0.877686626,0.707499628,0.818377739,0.204201551,0.06358564,-0.041908327,0.175755966,-0.442526308,-0.311950859,0.111609787,0.108010252,0.556018491,0.193291276,0.044063499,0.056751237,0.064018009,0.288224382,0.028733692,-0.002950211,0.486849273,0.331844611,0.15105761,-0.28722989,-0.104214261,0.11703016,0.096872917,-0.006581207,-0.016119758,0.123517305,0.005277858,0.018815949,-0.025483989,-0.104131962,-0.284351107,-0.059824946,0.022632042,-0.038317351,0.583934438,-0.037496036,-0.345075782,-0.245927564,0.24127114,0.791800107,0.621976748,0.58537278,0.385406166,0.637021723,0.701511422,-0.037891948,0.026851565,0.220736303,-0.155912961,0.452737316,0.57120389,-0.172355132,-0.228115238,0.160928631,-0.069627612,1.108425861,0.005635703,-0.267822748,-0.124635834,0.207367431,-0.109052652,-0.158596637,-0.134039107
White (Non-Hispanic),-0.337199387,-0.023693702,-0.012676025,0.022746422,-0.129816265,0.159615437,0.268808912,0.404744195,0.960233373,-0.131109189,-0.198214856,-0.330008591,0.084854101,1.448931588,0.971684985,0.428769793,0.168327122,0.356906643,0.063055399,-0.205338716,-0.215572123,-0.200298312,0.254538106,0.524749037,0.870216403,-0.025031808,-0.214909461,0.222307293,-0.142072995,-0.041552262,0.008352285,0.364731053,-0.343044075,0.118988988,1.909300816,0.147703959,-0.071910648,-0.288862911,-0.103763377,0.142710958,0.338445983,-0.214832961,0.279430418,1.479165534,-0.363633821,-0.078426702,0.686611941,-0.013916141,0.104547364,-0.033929221,-0.065077792,0.7171105,0.763457494,0.85902476,0.94783221,0.928679968,0.731573688,0.313369204,0.250366777,-0.068992022,0.094713553,-0.378843803,-0.33144198,0.337188705,0.054000257,0.453743924,0.486011525,0.082145658,0.244261385,0.257479098,0.352210214,0.23344447,0.014719486,0.765382598,0.478509493,0.070632847,0.039628948,-0.129816265,0.368950795,0.128941473,0.19194923,0.001999115,0.139268923,0.024698591,-0.003748422,-0.087685975,-0.200288552,-0.269325021,-0.039477435,-0.023208119,0.045190648,0.765148306,-0.087509881,-0.323265443,-0.234780737,0.037254219,0.725307344,0.621216461,0.406025181,0.254086775,0.510453002,0.677347833,-0.02984636,-0.032284098,0.328312055,-0.081255696,0.310598958,0.506847434,-0.118557889,-0.328481791,0.052418356,-0.041476843,0.585391613,-0.036740434,-0.233190239,-0.147425364,0.107831629,-0.006822605,-0.120012465,-0.097743546
White (Non-Hispanic),-0.250188344,0.002227338,-0.068917838,0.006786739,-0.165843867,0.307482593,0.164825325,0.226530693,0.840994669,-0.284473083,-0.124161701,-0.085015273,0.102333509,1.099461027,0.996212599,0.535654188,0.168819586,-0.035238708,0.013146187,-0.040669522,-0.187127781,-0.165680103,0.136341113,0.307310856,1.0110913,-0.022563877,-0.107055251,-0.07732955,-0.125485453,0.043548465,-0.081736288,-0.059041721,-0.216507992,0.107455909,0.980867331,0.450970241,-0.122838555,-0.01266193,-0.080918543,0.126225135,0.372447882,-0.108125041,0.171267733,1.653681147,-0.085430661,0.256599952,0.695391567,-0.158874282,0.148910081,0.013095489,-0.144195759,0.845353582,0.688318213,1.251667213,0.705758327,0.91106537,0.808467049,0.604431613,0.105717469,0.007485541,0.15448881,-0.198439168,-0.120696283,0.412450181,0.19830787,0.391480075,0.031379732,-0.127376418,0.126291618,0.014755564,0.259950041,0.06672724,-0.052539816,0.37182625,0.375298803,0.149475725,-0.120879008,-0.165843867,0.149250003,0.029712515,-0.005131598,-0.072926266,0.121048824,0.007251515,-0.06581104,-0.043160487,-0.136764187,-0.17246094,-0.128821274,0.2393507,0.040231544,0.567452425,-0.02993153,-0.219329085,-0.153663813,-0.250981978,0.611403126,0.298167624,0.302389817,0.042892827,0.407657352,0.244497262,-0.099444439,0.044939197,0.01752918,-0.007890803,0.266781713,0.33706633,-0.050110926,-0.192432347,0.022875156,0.061065379,0.68375024,0.007669252,-0.148104561,0.031009446,0.111426653,-0.093206047,0.045957373,-0.084449372
White (Non-Hispanic),-0.061351264,0.168827258,-0.018490395,0.1735491,0.054777515,0.268123464,0.107666499,0.441334411,0.853952288,-0.416135428,-0.170372014,-0.483408346,0.280163603,1.54327159,0.795920978,0.6629577,0.23390418,0.143911621,0.072451072,0.043063744,-0.211941,-0.130505432,0.346437247,0.49439662,0.707815596,-0.004805541,-0.074764944,0.140582089,-0.036966397,0.046747917,0.017255007,0.794154579,-0.254803731,0.083130073,2.630545865,0.471402193,0.098096103,-0.071816792,-0.015437646,0.468941533,0.309583518,-0.131328668,0.539046296,1.595526299,-0.200527463,0.164411916,0.938801693,0.319656319,0.195568559,0.084283158,-0.151298266,0.875547453,0.960651923,0.97854219,0.953739213,0.824854369,0.956492452,0.475881954,0.361690575,0.158064904,0.242532071,-0.482018558,-0.320470622,0.276133291,0.087461931,1.073614504,0.933269964,0.288171931,0.541642845,0.328645678,1.071968476,0.653897048,0.301822095,1.125797785,0.832399012,0.253637209,0.415909255,0.054777515,0.742507843,0.581885667,0.240875718,0.326746721,0.351259278,0.075108164,0.182869736,0.062869815,-0.231190148,-0.027919067,0.140343673,0.163758428,0.251560313,1.247115394,0.025904068,-0.36365273,-0.238840784,-0.092967066,0.871607885,0.386131586,0.295398576,0.325456551,0.616142466,0.497599438,-0.122593423,0.088223662,0.077679609,-0.080574469,0.36498332,0.513043969,0.134076157,-0.089670755,0.204637058,0.098169515,0.825963968,0.099056775,-0.147166178,0.050185285,0.100564303,0.028579615,-0.072824418,-0.009965486
White (Non-Hispanic),-0.249521522,0.359623057,0.276068407,0.22190161,0.174955812,0.315145711,0.267974176,0.470351287,0.659599215,-0.558232047,-0.047152817,-0.179711243,0.245256314,1.29336019,0.782574023,0.766289315,0.098124267,0.357497351,0.085055021,-0.010797319,-0.208085348,-0.020204289,0.398045941,0.485708431,0.830269499,0.008898446,-0.137073568,0.009349476,-0.1156639,0.139115955,0.161044023,0.368201983,-0.257965656,0.167703023,2.434185997,0.22805442,-0.021814069,0.141562493,-0.0165635,0.271907626,0.138092223,-0.181112549,0.530075437,1.352208555,-0.215442127,0.34882041,0.870465907,0.089706828,0.340159253,-0.017458548,-0.025669244,0.76232294,0.740396928,0.951943364,0.785847485,0.599017008,0.943178587,0.50658703,0.188066385,0.111953737,0.157133082,-0.429336632,-0.310936576,0.251621576,0.040254777,1.080031688,0.451606677,-0.084732377,0.238394248,0.558083383,1.620960231,0.316601636,0.174473188,1.034829472,1.07369684,0.114278483,0.337328053,0.174955812,0.816211631,0.411898523,0.140834121,0.105038719,0.293605024,0.06719748,0.132784218,-0.037934132,0.050735732,-0.11715928,0.085946762,0.168769308,0.139426116,1.328146534,0.078786564,-0.313835353,-0.232774345,0.074524326,0.831305125,0.636887146,0.317325837,0.224691857,0.493059891,0.476679532,-0.083925626,-0.008442046,-0.034309944,-0.112546307,0.327592836,0.398180351,-0.008683814,-0.179990417,0.123902396,0.035696341,0.601274939,0.332285862,-0.166928254,-0.012337158,0.254792135,-0.050817859,-0.011947131,0.121029355
White (Non-Hispanic),-0.177903647,0.023407503,0.211298768,0.071199354,0.006685001,0.394565406,0.142586494,0.336096839,0.581558837,-0.36013291,-0.14082076,-0.412786103,0.113596583,1.675715903,0.597198678,0.64679212,0.011426483,0.311369825,0.046942441,-0.080768099,-0.192335025,-0.086271044,0.350494009,0.294841287,0.623504163,0.027485435,-0.173292065,0.419214179,-0.197640742,0.059492737,0.046319191,0.158361008,-0.234237048,0.114222543,2.253813212,-0.147989305,-0.109914193,-0.10872401,-0.037030658,0.174229474,0.023247631,-0.182146556,0.575830032,1.210296171,-0.235545115,0.041432251,0.733445789,0.114894677,0.157018163,0.097167023,-0.103191652,0.601647339,0.647308471,0.828684864,0.668477636,0.471796005,0.701488419,0.077494532,0.210425763,0.092472659,0.145982454,-0.407620363,-0.376017855,0.162481281,0.020676611,0.921586815,0.112190248,-0.111988894,0.134937957,0.276762316,0.991353818,0.305681148,0.186313998,0.807246545,0.920338939,0.118959994,0.158791923,0.006685001,0.449881862,0.153152006,0.108138121,0.01746167,0.132699701,-0.055532825,0.172914812,-0.075677267,-0.069329165,-0.27633164,-0.208898609,0.066111536,-0.009631046,1.458708329,-0.118780666,-0.430201735,-0.293665209,0.003020679,0.838057981,0.451664789,0.283034883,0.096558568,0.409410814,0.581190625,-0.010054414,-0.015407046,-0.047591209,-0.096908704,0.14765924,0.347311461,-0.011839983,-0.322867387,0.218288362,-0.031214669,0.396056556,0.122716635,-0.181948192,-0.0476751,0.184196046,-0.022783865,-0.006233623,0.059616319
White (Non-Hispanic),-0.185493882,0.032252842,-0.019237891,-0.019830916,-0.047293495,0.256580683,0.117540268,0.300241862,0.857875134,-0.227766606,-0.136848004,-0.270572762,0.235310061,0.890097316,0.524070516,0.386926466,0.161999164,0.24092047,0.099159281,0.061167171,-0.10660599,-0.036342313,0.247722258,0.408273883,0.146792975,0.012265164,-0.033913592,0.093686229,-0.077754037,-0.082332898,0.010773106,0.375080918,-0.134410046,-0.026865744,1.678330564,0.091235674,-0.048403688,-0.011306832,0.001395339,0.126719137,0.176037713,-0.038766457,0.075137715,0.743846604,-0.086322786,-0.025185283,0.748766126,-0.062992672,0.23121355,0.153657121,-0.114536881,0.597861794,0.828452275,0.931915541,0.721259262,0.618172953,0.516948486,0.255664375,0.032317128,0.059782323,0.059205465,-0.211424744,0.056582045,0.303733392,0.135271126,0.635723913,0.371038279,0.918431274,0.082652058,0.137640709,0.49910275,0.220528048,0.122560474,0.662601969,0.831831449,0.05757835,0.117207542,-0.047293495,0.175223323,0.091150474,0.163043256,0.078415598,0.156875053,0.037110051,0.149892817,-0.039790676,-0.017271979,-0.145350839,-0.101984554,0.205454139,0.098838163,1.161569648,0.084006077,-0.144641659,-0.093430299,0.088310079,0.369047594,0.374201646,0.281730174,0.17096884,0.483055112,0.371089898,-0.030155727,0.11670787,0.057176375,-0.044801912,0.27018571,0.296567921,0.120848442,-0.087884042,0.150173905,0.213790196,0.824070075,0.04663491,-0.027697657,0.0917278,0.076788239,0.117922476,0.19425733,0.01903351
White (Non-Hispanic),-0.091785161,0.076647463,0.189659284,0.026200044,0.145311851,0.22711315,0.048609069,0.128798381,0.54206157,-0.286763463,-0.091758451,-0.28333745,-0.043303378,1.496657403,0.493780666,0.431444559,0.060120689,0.140533252,-0.358493813,-0.33306486,-0.306511545,-0.282346732,0.243686162,0.348101984,0.274050549,0.075010004,-0.073104782,0.427136429,-0.112321856,0.068540925,0.005656439,0.440637694,-0.161365431,0.032695737,1.669094158,-0.246183004,-0.015272729,-0.144599175,-0.117826308,0.158701462,0.098986892,-0.190649593,0.313849598,1.081033159,-0.072300302,0.010411137,0.479820424,-0.0131555,0.33905165,0.029698791,-0.253293016,0.391116443,0.446895842,0.554751366,0.489316585,0.477944842,1.324298876,0.04795741,0.239091227,0.037414791,0.046145253,-0.58771807,-0.430475116,0.348747386,0.25673288,0.559660894,-0.038722709,-0.211426273,0.584399833,0.271492603,0.330446895,0.108292896,0.19159668,0.630982591,0.622126216,0.10530732,0.170392195,0.145311851,0.470628419,0.18714555,0.256102973,0.123786178,0.030313324,-0.003071162,-0.081257949,0.059061453,0.027865307,-0.139658691,0.041463302,0.115084489,-0.072071748,0.969324188,-0.01142257,-0.119062135,-0.199389714,-0.092730937,0.75959827,0.474286366,0.288644777,0.252867198,0.346073142,0.316222407,-0.027450073,-0.01967553,-0.091957309,-0.113352315,0.191832077,0.198184419,0.024328515,-0.282075334,0.023324839,0.132273898,0.37848412,0.032783223,-0.230501931,-0.15955054,0.149320177,-0.059950667,-0.038790686,0.086764283
